1.75, 1.89537, 1.95125
1.76, 1.82136, 1.89769
1.77, 1.72912, 1.82516
1.78, 1.6196, 1.7344
1.79, 1.49388, 1.62631
1.8, 1.35323, 1.50197
1.81, 1.19904, 1.36263
1.82, 1.03286, 1.20967
1.83, 0.856352, 1.04462
1.84, 0.67128, 0.869131
1.85, 0.479496, 0.684961
1.86, 0.282916, 0.493947
1.87, 0.0835078, 0.297998
1.88, -0.116736, 0.0990713
1.89, -0.315812, -0.100845
1.9, -0.51173, -0.299754
1.91, -0.702531, -0.495668
1.92, -0.886306, -0.68663
1.93, -1.06122, -0.870731
1.94, -1.22552, -1.04613
1.95, -1.37756, -1.21108
1.96, -1.51583, -1.36393
1.97, -1.63894, -1.50315
1.98, -1.74567, -1.62735
1.99, -1.83493, -1.73529
2, -1.90585, -1.82589
2.01, -1.9577, -1.89825
2.02, -1.98998, -1.95164
2.03, -2.00236, -1.98553
2.04, -1.99472, -1.99959
2.05, -1.96713, -1.99366
2.06, -1.91987, -1.96781
2.07, -1.85341, -1.92231
2.08, -1.76841, -1.85759
2.09, -1.66573, -1.77432
2.1, -1.5464, -1.67331
2.11, -1.4116, -1.55559
2.12, -1.26268, -1.42232
2.13, -1.10114, -1.27485
2.14, -0.928585, -1.11463
2.15, -0.746745, -0.943278
2.16, -0.557437, -0.762501
2.17, -0.362555, -0.574105
2.18, -0.164048, -0.379973
2.19, 0.0361, -0.182045
2.2, 0.235887, 0.0177026
2.21, 0.433315, 0.217273
2.22, 0.62641, 0.414673
2.23, 0.813241, 0.607929
2.24, 0.991939, 0.795111
2.25, 1.16072, 0.974349
2.26, 1.31789, 1.14385
2.27, 1.46188, 1.30192
2.28, 1.59126, 1.44699
2.29, 1.70472, 1.5776
2.3, 1.80113, 1.69244
2.31, 1.87954, 1.79037
2.32, 1.93914, 1.87042
2.33, 1.97936, 1.93178
2.34, 1.99978, 1.97383
2.35, 2.00021, 1.99616
2.36, 1.98063, 1.99855
2.37, 1.94125, 1.98097
2.38, 1.88245, 1.9436
2.39, 1.80483, 1.8868
2.4, 1.70916, 1.81116
2.41, 1.5964, 1.71741
2.42, 1.46768, 1.60651
2.43, 1.32428, 1.47956
2.44, 1.16763, 1.33782
2.45, 0.999311, 1.18272
2.46, 0.820998, 1.01579
2.47, 0.634474, 0.838722
2.48, 0.441606, 0.65327
2.49, 0.244322, 0.461291
2.5, 0.0445943, 0.264704
2.51, -0.155579, 0.0654708
2.52, -0.354197, -0.134416
2.53, -0.549272, -0.33296
2.54, -0.738855, -0.528177
2.55, -0.921049, -0.718117
2.56, -1.09403, -0.900881
2.57, -1.25608, -1.07464
2.58, -1.40556, -1.23767
2.59, -1.54099, -1.38833
2.6, -1.661, -1.52512
2.61, -1.76441, -1.64667
2.62, -1.85017, -1.75176
2.63, -1.91744, -1.83936
2.64, -1.96552, -1.90857
2.65, -1.99395, -1.95872
2.66, -2.00245, -1.98929
2.67, -1.99091, -1.99999
2.68, -1.95947, -1.9907
2.69, -1.90844, -1.96153
2.7, -1.83832, -1.91275
2.71, -1.74981, -1.84487
2.72, -1.64381, -1.75855
2.73, -1.52137, -1.65466
2.74, -1.38372, -1.53423
2.75, -1.23223, -1.39848
2.76, -1.06841, -1.24875
2.77, -0.893917, -1.08655
2.78, -0.710481, -0.913492
2.79, -0.519939, -0.731305
2.8, -0.324199, -0.541812
2.81, -0.125216, -0.346904
2.82, 0.0750184, -0.148531
2.83, 0.274503, 0.0513266
2.84, 0.471242, 0.250671
2.85, 0.66327, 0.447511
2.86, 0.848664, 0.63988
2.87, 1.02557, 0.825855
2.88, 1.19222, 1.00358
2.89, 1.34695, 1.17127
2.9, 1.48821, 1.32727
2.91, 1.61459, 1.47
2.92, 1.72482, 1.59804
2.93, 1.81781, 1.71012
2.94, 1.89261, 1.80511
2.95, 1.94849, 1.88206
2.96, 1.98489, 1.94021
2.97, 2.00143, 1.97897
2.98, 1.99797, 1.99796
2.99, 1.97452, 1.99699
3, 1.93132, 1.97606
3.01, 1.86882, 1.93539
3.02, 1.78762, 1.87538
3.03, 1.68855, 1.79664
3.04, 1.5726, 1.69994
3.05, 1.44091, 1.58625
3.06, 1.29482, 1.45672
3.07, 1.13578, 1.31263
3.08, 0.965385, 1.15543
3.09, 0.785333, 0.986682
3.1, 0.597428, 0.808075
3.11, 0.403549, 0.621395
3.12, 0.205635, 0.428505
3.13, 0.005664, 0.231334
3.14, -0.194364, 0.0318517
3.15, -0.392447, -0.167949
3.16, -0.586607, -0.366071
3.17, -0.7749, -0.560536
3.18, -0.955444, -0.749401
3.19, -1.12643, -0.930777
3.2, -1.28616, -1.10285
3.21, -1.43302, -1.26391
3.22, -1.56556, -1.41234
3.23, -1.68244, -1.54666
3.24, -1.78249, -1.66552
3.25, -1.86472, -1.76774
